"2","One of a kind book for timber frame building.","My husband loves this book. He said he has learned so much and that this was the best book to learn how to build a timber frame house by."
"1","no technical information","this book is a great over view of the joints used in building but has no information on beam spans or loads to actually build a building"
"2","Hanford Mills museum","My friend is a master carpenter and he saw this book at a recent trip to Hanford Mills museum.He is an avid reader and loved the book so much that I am inclined to read it as well!! Enjoy."
"1","you will not be able to buils a timber frame house","This book vaguely breezed across history and went into various types of timber structures. The mortise and tenon joints that were illustrated were fascinating but not practical for a home builder."
"2","Outstanding guidebook for building your own timberframe home","My wife and I built a hybrid timber frame home using this book as a guide. Although we have construction skills, this book was invaluable in guiding us through the process. We can't wait to build another. We highly recommend this book to anyone considering a timber frame house."
"1","Excellent book, very poor e-book editing","Yet another example of an superb book done a serious disservice by e-book publishers.Multiple spelling errors, improperly placed figures & captions, whole sections of the book written in CAPS for some reason.If you are looking for an excellent reference on traditional timber framing, look no further, but please pick up the print version instead of the e-book."
"2","A very good how-to manual.","If you are expecting a book full of glossy sharp pictures, this is not the one to buy.A lot of drawings and BW pictures that inform what they need to. This is a very good manual for those who want to venture in a timber frame project."
"1","Poor instructions, but once you figure it out... kinda cool","These wraps were not doing anything when we placed them in ""hot"" water. We searched the internet and found others having the same problem. The instructions are very poor. First off, you need to dip in boiling water (or at least some temperature level above what I would call hot). Second, the instructions don't describe what should happen, should the image shrink around the egg, transfer to it -- what?Needless to say, it was frustrating for a minute or two, but my wife - who is very intelligent and great in the kitchen - immediately thought, ""well... hot water wouldn't do much to change the properties of the plastic, so let's try boiling water - nothing to lose.""Should be more explicit in the instructions. (We were using the star wars version of this product)."
"2","Great Graphics!","2006 Coast to Coast for PC is great! The graphics are awesome... The game is what I had hoped for and a lot more!!"
"1","Dont run out to get Outrun unless your from 1985","Outrun was the biggest disappointment of my holidays.If you've just come home from a life in 1985 you might enjoy this. I read the reviews before buying but it didn't sink in what Arcade style meant. I am an addicted follower of Colin MacRea rally and thought to race a ferrari across the US would be cool. I was wrong. The games is to car racing what space invaders is to ""Battlefield"". The landscape moves instead of the car and you have these idiotic stages like impress your girlfriend with how many slides you can do. Total rubbish. Not anyones fault but mine, but I live in Ireland and got it shipped through Florida so it is a costly mistake."
"2","My Henry","I had Henry back in the 70's. I don't remember him with a nose since it was chewed off, but he was well loved. He's long gone and I thought I was the only one who ever had a Henry since nobody knew what I was talking about. I can't believe I've found him again!! Nobody can replace my original worn Henry, but I'm so excited to have his clone back!!"
"2","Henry has come home...","I had Henry back in the early 70's. I am forty now and still have my original. I bought a new one for my Dad who is ill because I knew he would get the significance. Henry got me through the insecurities I had as a child and I am hoping he does the same for my Dad as he battles terminal cancer.Thanks for making him again."
"2","Charisma","What it is about ""Henry Dog"". My daughter was 6 when we gave her Henry. Love is not the word. Obsession! A few years later my ex-wife decided he had to go. Under the guise of an ""incurable"" lice infection my ex-wife threw him out. Trauma followed. We bought a replacement which my daughter has safely on her closet shelf. He is thread bare. I found him online and was overwhelmed to read the reviews at Amazon.com. None had less than 5 stars. Each story told how this little guy had touched their lives. These Henry owners, both girls and boys, cherished him as if he had been a ""real"" dog. I guess to them, he is. Daddy had to buy his little (40 year old) daughter a new one. I got both the 14"" and 3"". I was on the phone when she opened the box..... Henry was home again. My granddaughter saw Henry got excited and wanted one also. She is 19 years old. This company should bottle ""Henry Dog`s"" charisma. Thanks for keeping him alive."
"2","I found it! Henry Dog!","I had two Henry Dogs. One I lost in a ride at Walt Disney World, the second to replace it. I have no idea where Henry got to. But now that I found ""him"", I will have my friend again. I had this toy from the time I was six years old, almost 40 years ago, and I think I'll be seeing him again around Christmas time. It's a sweeet toy and really good for children of *all* ages!"
"2","A Contemporary Fairytale Sure to Delight!","While this book is a take-off on the classic Snow White, it's a fairytale for grown ups with some class act characters and a rich and rewarding love story. I thoroughly enjoyed reading it, and look forward to more of Ms. Sinclair's works."
"1","Not Patterns - but Detailed Sketches","Although I was excited to purchase this book, my excitement didn't last when I looked at the sketches / pictures in the book. I call them pictures because that is what they truly are, not actual patterns. Norma Gregory's talent shows up well in her designs but due to their complicated rendering they are very difficult to transfer.This book is not for beginners - but more seasoned artisans.If you are looking for patterns, like I was, you will be disappointed in this book."
"2","great gift","my brother in law was thrilled with the clarity and instructional commentswill be looking for more titles by her"
"1","Product didn't match the picture/description","Unless they sent me the wrong product by mistake, the foot cushion picture and description does not match the item delivered. I was under the impression I would receive two (a pair) of water filled foot cushions that I could insert into my shoes. Instead I received ONE foot cushion, filled with another material (not water) that you attach to your foot via a toe strap. I was definately not happy with the item and sent it back for a refund. Luckily for me Amazon has a great return policy... they make returns very easy!"
"1","Good for a laugh","I heard about this book, so I wanted to read it to see if it was as funny and stupid (unintentionally) as I heard.I was not disappointed. Few things in life are free, and sex is defintely not among them.The perfect coda to this book is that the couple got divroced several years after publishing this book. You can't make this stuff up."
"1","As Bad a Production as Possible","This Broadway Theatre Archive production took one of the wittiest, most sparkling 18th-century comedies--and ruined it. The costumes are intentionally absurd (think Beach Blanket Babylon), the acting is way over-the-top-camp, and the incidental music could not be worse. The music, BTW, is a combination of pop Renaissance and pop modern; anything but 18th century. The director appears to have had the goal of showing that his company was just too hip and too modern to do anything but make fun of this silly, fusty old play.I like ""The School for Scandal"" very much, and not having found any other DVDs of it, I started out with the intention of keeping a recording of even a bad production. But when they got into the extended bop-be-bop of the drinking song scene, I knew I just couldn't ever sit through this one again.The visuals are also blurry, but with the production being so bad, so what? Anyone who actually likes this play will be revolted by this DVD."
"1","Not professional quality","I first tried buying this tape from a Marketplace seller. I sent it back because the tape quality was poor and the packaging looked unprofessional. After returning it I bought one from Amazon proper and . . . it was the same quality tape and the same packaging. Since I'm now sure this is not a bootleg tape, all I can say is . . . some videos are better than others."
"1","three to four stars - depending...","Classic drawing room comedy, period piece. Cleverly written in a time when the audience needed a bit of a nudge to figure out each character. Each person's name describes how you should feel about each! Charming idea from the 1700's. If you've never had a chance to see one of these comedies, take a look. This is a famous play and well done. Must see for theatre students."
"1","Good songs, bad cover.","This CD compilation set was purchased for me. I love the 80s, and they chose great songs. The songs are not performed by the original artists. Instead, they're poorly covered by ""the Starlite Singers""."
"1","New Wave 80s","I should have read the prior reviews of this record before buying it. Although it appears to be a collection of new wave singles from the 80s, these are just cover versions sung by the ""Starlite Singers"". The description of the record says that it is by ""various artists"" implying that they are by the original artists, but this is not true. Total garbage. The one bright spot is that I got a prompt refund when I returned it."
"1","Don't Be Fooled!","I bought this set last November and just now decided to listen to the CDs. Nowhere in the description on Amazon does it say not the original artists! In fact, it says various artists, which is deceiving because only one group performs all the songs. It leads one to believe original artists when it says various artists because it is, after all, a compilation of music by various artists! Duh! So, don't waste your money. I will probably throw these in the trash as I'm a purist and I want original, not wedding reception music!"
"1","Buyers Beware!!!!!!!!!","This is one of those cheesy compilations where they find session bands and similar sounding artists to sing the songs. These are NOT ORIGINAL SONGS BY THE ARTISTS. If you loved K-TEL CD's and don't care about hearing the artists originals, and don't care about cheap sounding synthesizers playing the music or that fact that some of the vocalists are pretty bad, then you might like this cd. But if you are a fan of the 80's and the amazing music it produced, then buy other collections and don't waste your money on this schlock!!!!"
"2","Sony basic Hi8 Handycam Rocks!","Performance is outstanding. I had a previous Sony 8 mm Handycam which died and I replaced it with this camera so I could continue to playback my old 8 mm tapes. This camera performs faster and is simpler to use than my old Sony. It does everything I need and does it well... I got a great deal."
"1","BEWARE!!","Bought this camera for Christmas. Had her open it first so she could film the nights party & NO TAPES ARE INCLUDED! Of course all stores are closed Christmas day so the thing is USELESS until the day after. Shame on Sony. How much would a tape included in the packace cost them ? Not included Battery chargers are ...."
"2","80's High Tech with Rock Emotion","Although all of Mr Hines work is high quality, Waving Not Drowning (for me) is the highlight of the 3 A&M projects. The song ""Curious Kind"" is simply a masterpiece!The remastering is of the quality you have come to expect from one of Rock's greatest producers, song writers, and performers.GET IT!"
"1","Never gets going","This book never really seems to get going. There is too much time spent in the courtroom while basic questions about the crime and the suspect/defendant are left unasked.After 200 pages, I realized that this book wasn't going to pick up or reveal any crucial information to make sense out of things until the very end.As a result, the whole story rapped up very quickly in an unbelievable way and you are left wondering why no one could figure anything out earlier. Based on the ending, the detectives and attorneys appear rather incompetent.I did enjoy parts of the book, however, and I think the plot needs to be unfolded at a different rate (not so slow in the beginning and not so fast at the end). I am a McBain fan and think that some of his other books are better written."
"2","Now, The Rest of the Story","I knew there was something missing from the first book when I read it, because it didn't match what I heard her say years ago when she came to my church to speak. Now I know, the abuse was so difficult for her to talk about even when she wrote a book about it. Later, with the help of a trusted friend, she was able to tell the most difficult and abusive parts of her childhood experience. This what the second book is about. The most wonderful thing about Dorie, is that she is able to forgive her abusers and move on with her life. She is still able to have a successful and happy life, in spite of the horrendous abuse of her childhood. This is what so many women need to hear. With the Lord's help, it is possible!"
"2","The baseball benchmark","I didn't refer to Baseball America as such. It was Cardinals GM Walt Jocketty who said it. And who am I to contradict? The best columnists in the game, from Peter Gammons, Tracy Ringolsby and Jayson Stark, to detailed information in ALL of baseball, from the Major Leagues to Japan, stats, scores, and the best and most extensive resource on prospect information, there's not a single serious fan in all of baseball who deserves such a title if is not a Baseball America subscriber. You got to read it if you want to know the stars of tomorrow (being tomorrow 6 years or 2 months). Top 10 prospects from every team till its massive Top 100 list, Baseball America covers it all. I know, I have been subscribed for 2 years now, and I can't think of living without it!"
"2","Perfect for the die-hard baseball fan","I have read Baseball America off and on over the years and finally took the plunge and got a subscription. This is the best place to get coverage of the minors, college, and high school baseball so you know about the top prospects before others do."
"1","""Uh oh he's been using Brand X""","An embarassment. Steer clear of this one folks. Just when you thought these guys were the last real ""fusion"" types about...Since when did the last great secret of the fusion world start taking pointers from Joe Satriani and listening to old Al DiMeola pratice sessions? Where the hell is Phil when you need him, oh yes, Tarzan. The star is for the Bruford and Wilding/Bonus tracks, and well does one really want those?"
"2","This was an intriguing book that influenced my destiny.","I read ""Trouble on Titan"" around 1970, when the Apollo program was at its apex, and the human exploration of the Solar System seemed only a short step away. My review is based on old memories, but I can still remember a mining colony on Titan and jet craft using oxygen for fuel and burning Titan's methane atmosphere. We've learned much since this book was written, and Titan's atmosphere has less methane than we originally thought. However, this book was well written, and I am sure will intrigue my son as much as it intrigued his father, who is now working at NASA on the Cassini/Huygens mission to Saturn and Titan. This book has that old-style sci-fi flavor that made another world seem more like reality than fantasy. I think if you enjoyed the Lucky Starr and David Starr stories by Asimov, you will enjoy ""Trouble on Titan."""
"2","Peek a Fun!","We got these as a gift for our one year old. He loves them! He tries very hard to get all the little things out of the blocks - and obviously fails. He loves that some of them move, some of them jiggle, some of them make noise - its almost an adventure!The three year old also loves them because they incorporate the alphabet and he can easily identify the items inside: B - Banana, P - Penguin, U - Umbrella, Z - Zebra.Bonus - when the 1 y/o gets frustrated because he can't pry the items out of the block no matter how hard he tries, he usually flings them. The 3 y/o tends to use them to build walls or towers for the sole purpose of smashing another toy into them, or dropping them off high places. And I've stepped on two of them already. They seem to tolerate this treatment rather well."
"2","Excellent product","These Alphabet blocks are so beautiful they could be classed as works of art or collectors items. I have purchased two seys as gifts and will probably buy more,"
"1","Great for Twins","I purchased the Alphabet blocks for my twin daughters. They are just over 8 months old and they love them. This product is a great learning tool for them for years to come but for now it a great teething toy!!! I would recommend this to anyone, plus I love Fisher Price."
"2","They're blocks - keep that in mind","We got these after seeing the Incrediblocks in the FP Catalog.There are little to no pizazz to the blocks. Some have features where you can ""spin"" them (like the letter Q - Queen) or the W (watermelon seeds that rattle) - but most are just a ""look at me"" type of a block.With that in mind - yes I like the product. They're blocks. They're meant for stacking, knocking over and banging - which my son loves (he's had these since he was 6 months). They're better than the plain wooden blocks because they're textured, they have objects inside, letters - lots of opportunities to learn letters, colors, objects, descriptions, etc.For now he's stacking, banging and knocking over. It'll be around for a while until he's ready to learn more words, colors, objects, animals. This review isn't profound or eye openings because again - they're just blocks. Keep that in mind when making your purchasing decision. It will not make your child an overnight rocket scientist =)"
"1","Would have expected better!","I bought these for two reasons- blocks and educational letters. However, the letters are rubbing off. For the price I paid that was dissapointing. Other than that I love the concept and the objects inside are fun."
"2","Cute gift for a little baby","Although I felt it looked a bit chinsy, the mother had it on her wish list and was very happy to receive them."
"2","Great Blocks","My daughter loves her blocks. She will get them all out and look at each one until she finds her favorite. She likes to shake them and see what each one does. These are cute little blocks that have hours of imaginative playtime inside. They also have blunt corners, so no sharp edges like wood blocks for the safety of smaller children. The fact that they have the letters of the alphabet and a corresponding object inside makes them a great learning tool even for older tots. We have really enjoyed these and recommend them to our friends."
"2","Awesume! BEST BLOCKS EVER!","THIS TOY WAS OUR GRANDSON'S FAVORITE, SO I JUST HAD TO FIND IT AGAIN FOR OUR NEWEST GRANDCHILD. THANK GOODNESS FOR ONLINE SHOPPING."
"2","keeps his attention","My little boy is just getting interested in these blocks. They are too cute! He's learning to manipulate the block in his hands. The little things inside the blocks are adorable. Some spin, some twirl, some rock. A definate upgrade from the standard wooden blocks."
"2","Great value.","This set incorporates a lot of the favorites from other sets packaged in an A to Z learning format. I have been leary of purchasing too many of these blocks for storage reasons so the zippered case is a great bonus. Definitely worth every penny."
"2","Wonderful but not worth $80.","These are great blocks but they are definitely not worth the listed $79.99. They can be purchsed for about $20 many other places."
"2","Worth the investment","This is a great set of blocks. I researched different blocks for some time and found these to be the most durable, age and developmentally-appropriate, and highly-educational. $25 bucks may seem like a lot, but I think it is well worth it. I am very impressed with the quality.The size and shape of the blocks is just right. My son is 5-months old and he is able to hold the blocks perfectly in his little hands. PLUS, the blocks do not have sharp corners (like the wooden blocks also available on this site) that could hurt your little one (especially those of you with chewers!).One category that I rated this toy with only a 4 (instead of 5) is the ""fun"" factor. For younger babies that may not ""get it"" yet, this toy may not be as fun for them until they are a little bit older. My son is not yet able to fully comprehend that there are even toys inside the blocks, but then again he is only 5 months. Give him a couple of months and he'll really dig them!"
"1","waste off money","this is not waterproof.its GARBAGE where batteries go in broke,while trying to adj.DO NOT BUY.you turn the end to control it,that loosens the battery cover where water gets in so how is it waterproff?????"
"2","California Exotics Waterproof Delights Blue Ballsy","The California Exotics Waterproof Delights Blue Ballsy,is to spice up the relationship and it worked since the beginning,my other half likes it."
"1","small didn't work","It is very small compared to what i thought it would be, but even so it didn't work when we got it"
"2","Makes for fascinating reading.","Whale naturalist and animal communicator Mary Getten goes beyond what other research has achieved in the way of whale study and communication processes: in 1991 she studied the J-Pod, a family of whales off Washington State. Her contention that they use direct telepathic communication between themselves and can do so with humans also makes for fascinating reading.Diane C. DonovanCalifornia Bookwatch"
"2","Pretty Nifty!","I purchased these for a Halloween party, and then...like a dummy, I forgot to put them up! Nevertheless, I did hold them up around the house in search of a good place to hang them. They're pretty big and look really cool. I'd say there's a little bit of educational value too, as you can teach your children about the actual pictures they're depicting. Even though I forgot to hang them up, I really liked these scene setters and I'll be using them next year!"
"1","Yet another unsubstantiated case....","While I believe in discrimination, I certainly can't believe what is in this book. It is an unsubstantiated smear campaign to rally the troups in higher ed to claw again for the preservation of academic freedom- a rally which falls flat."
"1","Molly Myers","Molly Myers, in her review of ""My Name is Rachel Corrie,"" describes the ISM as ""an organization dedicated to non-violence."" This is radical left-wing propaganda: ISM offices have regularly been used to hide terrorists and their weapons, ISM ""pacifists"" regularly throw rocks at IDF soldiers, and they're perfectly willing to use violence in order to sabotage the wall intended to keep ""innocent Palestinians"" from murdering Israelis.So please disregard Molly's reviews; they are biased in the extreme."
"1","Gardening lawn book","Four pages of the book was missing. It just happened to be the formulas that my husband needed. Fortunately he was able to copy our friends book. But I will hesitate to buy another book like this again."
"1","It's a knock off.","The official Chrono Trigger OST has 3 discs. This version has some of the major tracks on it, the audio quality is good, but Caveat Emptor (buyer beware) this is a Chinese knock-off.Oh and if you buy the 3 disc version, make sure the cover does not have a green and red logo reading ""FX"", for this is also a counterfeit. The serial numbers on the real soundtrack CDs are PSCN-5021, PSCN-5022, and PSCN-5023."
"1","Just a few.","These are the handful of tracks we hear over and over again. It's far from complete though.Missing such memorable tracks as ""sealed Door"", ""wings across time"" or ""At the Bottom of the Night"".It doesn't have a single battle theme accept the final boss.Hell this doesn't even have Lucca's theme and she's on the cover!Had I seen a track-list beforehand I wouldn't have bought this.I blame my self for not being more curious of the number of CD's.I'm sorry I paid $35 dollars American for this travesty, may Lavos have mercy on my soul.Save your selves(and your money) while you still can!"
"1","It was ""ok"" but I won't watch it again","I watched this last night. And I don't remember enough of it to give it a indepth review. But it wasn't as bad as people are letting on nor was it as great as people are letting on. If you don't like your killer to be supernatural then don't bother with this. Its about a guy that comes back from the dead. His whole storyline is kinda silly and there are plot holes all over the place. The acting wasn't bad at all, and neither were the deaths. In fact it was kinda gory. But that doesn't make a great movie. The flashbacks were a little confusing as well. I wouldn't watch it again. But its far from the worst movie I've seen."
"2","Loved it! (P.S. Stephen Colletti is so hot!)","I initially bought the movie just because Stephen Colletti (who I'm in love with) was one of the leads...and I really didn't expect much from what looks to be a low-budget indie horror flick. But, I really did like it! The lead girl who plays Jennifer (Nikki DeLoach) is really good. I can't believe I've never seen her in anything before? Maybe I have, but I didn't know!?! It was cool to see the guy from Weekend at Bernie's (Terry Kiser)...he is a really good actor. Too bad he was dead the whole time in both movies I saw him in, lol. Anyways, this was a cool movie and I'm glad I got it!"
"2","mask maker","It was good horrifying never a dull moment u can watch and not be bored ir wondering when is a good part coming"
"2","mask maker","I liked the film it has what every horror likes in this type of movie the suspense,mystery,good and bad times,plus a shocking ending that makes you think that there is more to story, and plot was very good Robert."
"2","NOT the worst American B-Movie","This movie was a horror film thhat displayed an effort to steer clear of typical horror movie dialogue and pacing. There are no blonde girls and the girls that are here don`t trip over the tree roots in the yard. Now a white girl did fall and twist her knee in the movie but guess what? It was not on a tree root!!!"
"1","MASK OF FAMILIARITY","MASK MAKER takes us down a cinematic path often traveled and does it in a typically predictable fashion. A story of revenge with an unstoppable killer who murders his victims and uses their skinned faces to achieve some kind of beauty. Flashbacks reveal his motivation in an attempt to elicit some level of sympathy.MASK MAKER isn't the worst entry in this familiar territory but it doesn't tread new waters either. The cast performs on various levels of competence. WEEKEND AT BERNIE's Terry Kiser is an effective guilt-ridden buffoon. Treat Williams is ill-used in a cameo role. Horror vet Michael Berryman is unusually restrained in a small role. Nikki Deloach is no Jamie Lee Curtis in her leading role, giving a weak performance in a typical survivor role as the resilient resourceful female. Doomed fiance Stephen Colletti (sic) is equally flaccid.An open-ended finale paves the way for MASK MAKER II---something we definitely don't need."
"1","Unmasked..................","Sadly, there is absolutely nothing original in this movie. The filmmakers shamelessly borrowed from practically everyone, turning out a stale formula piece that is purely by the numbers. I couldn't find a thing that elevated this movie above a 100 other like films. The plot is standard: a group of kids spend the weekend at an old house with a bad history. A standard, run of the mill maniac kills them in unimaginative ways and of course no one notices until it's too late. Everything happens exactly on cue, in order, with no surprises, and no frights. This movie is safe and boring, it really couldn't have been any better if it tried. Not even the brief appearance of horror icon Michael Berryman (playing a nice guy for a change) can help the dullness of the script.Even the title is a misnomer! Although the original title, Maskerade, isn't any better.And I had such high hopes as this is one of my favorite genres."
"2","A museum exhibit inside a book","This book was in my library's Genealogy section, and you're not allowed to take Genealogy books out of the library. But I liked it enough to sit in the library and read it, in two sittings.This a quick read, because it has loads of pictures: photos of the ghetto and its inhabitants, and also pictures of artifacts such as ration cards, work certificates, yellow stars, etc. It's more like a museum exhibit than a simple book. Because of the format I think young people would be able to get something out of the book too, although it is clearly written for adults. Certainly it probably has the most information on the Kovno/Kaunas ghetto all in one place.Both researchers and the ordinary person interested in the Holocaust would enjoy this.Bonus: pages from the diary of Ilya Gerber are printed in this book; you can read extracts from the diary in Alexandra Zapruder'sSalvaged Pages: Young Writers' Diaries of the Holocaust."
"2","Great resource for Chinese/Eastern medincine","This is an excellent book to have as a reference fo eastern methodologies in medicine and healing. Unfortunately it is long out of print, but if you can get your hands on a copy of this text, you will not be dissappointed. In fact, if you are unhappy with it, I will be happy to purchase it from you as I have many peers that would happily use it."
"2","Why Is This A Good Book?","As someone who has been practicing Chinese Medicine for 16 years in San Diego (www.bodymindwellnesscenter.com), I find this book an excellent resource for anyone who wants and in dept primer into the theoretical basis and practical application of a system of medicine that originates in the Chinese philosophy that emphasizes the natural balance found in Nature and agriculture."
"2","A Book That Is Worth a Second Look","This book is great. It is very informative. It is easy to read and understand and has alot of pictures. i would recommend this book for any one wanting to learn about Chinese Medicine."
"2","Best game ever","This games makes even amazing games like starcraft and warcraft redundant. Warhammer has it all and does it better than anyone else. Truly great game, total fun, great combat, graphics, races, units, a pleasure to play."
"1","Guitar in Absentia","With all due respect to ambient music enthusiasts, I was really disappointed that there was no guitar work whatsoever on this album. Hillage fans of L and Fish Rising be forewarned.Steve Hillage was a pretty darn good guitarist. Maybe L was his showcase with members of Todd Rundgren's Utopia backing him up.Noting that other reviewers have rated this highly, I will give it another listen. However, I am dissapointed in the direction Steve has taken his music."
"1","Stiff and Smells like drying paint","You get what you pay for. This pillow is stiff and smelled like drying paint for 4 days. I thought I was getting a non name brand version of the Temperpedic pillow. I bought the real pillow for my mother years ago and paid many times the price. This thing doesn't even come close."
"1","Review of Pillow","This was a joke. I am sending the pillow back. Does not come close to what was advertised. I believe the cardboard box that it arrived in would have been softer under my head. I am giving it one star just so I can post this. I only wish the stars could go negative."
"1","Don't bother","The pillow is tiny and poor quality foam, my pillow I was replacing was at least a year and a half old and it preforms better than this one did new."
"1","Worthless and cheap","How is this thing awful? let me count the ways..First off, it took an unatural amount of time to get here. Whatever, that happens.It feels super cheap. When you handle a good memory foam pillow, it feels heavy and cushy in your hands. This thing feels like a piece of hard styrofoam. It barely squishes at all and has no 'memory', it is simply a very dense foam pillow. It's not even really a pillow- It's so hard that I cant even use it for propping my back whilst reading.On top of that, their terrible return pollicies make it not worth returning.DO NOT BUY! Just use the styrofoam your new computer came in.Ugh."
"1","Will not be purchasing another one of these","It worked fine in the beginning. 2 months or so into using it its performance was up in the air. I would find myself sleeping with one hand under the pillow to give it some leverage; otherwise my neck would end up in an awkward position. At times it felt like I needed to have 2 pillows because it was lacking in width and was too soft. I had to also rotate what end and what side I would lay my head/neck on. It, therefore, did not provide the support I needed."
"1","False Advertisement","The pillow I received is nothing like the one in the picture. The pillow that I received is approx half the size (in thickness) as the one I received. I am not happy with the seller (Moshelle's). I will never purchase from this company ever again. I am currently deployed Military and I feel that this company is very disrespectful and does not show it's Military members the proper courtesy when dealing with such issues. Do not buy this pillow, you will not be satisfied."
"1","Not Like the Old Formula","The formulation of this product has been changed since Artec was bought by L'Oreal. The new formula doesn't hold hair like the old Artec original formula did, and it doesn't smell as nice. Don't be fooled by this picture (12/29/07)--it is a pic of the old Artec bottle, but I ordered and received the new L'Oreal Professionel version, which is terrible. The original Artec version was similar to, but not as sticky as, Potion 9. I wish L'Oreal would go back to the old formula :( I emailed them to this effect and they never even replied. If anyone can recommend a similar product, please comment to this review."
"2","haven't found better yet...","This is the only product that can manage my hair without making it stiff or sticky."
"2","smoothing serum","The product is wonderful for my hair which is very curly and tends to be frizzy. Smooths it and gets rid of allof the friz. Use it once a day, even in damp weather"
"1","The product I received this time is like fake one","I have been used this product for many years. But somehow the product I received this time is like fake one. It's very thin. I have to used double amount."
"1","If it ain't broke don't fix it","I have been using this product for 5+ years. It was wonderful. About 1 year ago the company changed packaging and the product changed slightly. The bottle is taller now and something is missing from the serum. Doesn't work as well as it used to work. I will not be purchasing this item because of the change."
"1","Review of Artec Textureline Smoothing Serum","I ordered this particular product as a trial substitute for the ""Controlgel"" by Textureline, which has always been my first choice. It appears that the ""Controlgel"" is out of production. This ""Smoothing Serum"" is a poor substitute. My barber agrees. He got me on the ""Controlgel"" years ago and I used to buy extra for him, but now, no more!! Too bad . . . we consumers lose again. I wish the ""Controlgel"" product would come back. My barber and I won't buy any more of the ""Smoothing Serum."" What a WASTE!!"
"2","LOVE IT!","I just got this from a local Stop and Shop and LOVE it! It leaves my hair so soft, smelling good and you can't even tell that I have any product in my hair. I'm reading a lot of reviews where people are saying that they can't find it anywhere. Depending on where you live, try your local grocery store!"
"2","The Best !!!!","Dick Curless has got the most beautiful voice I have ever heard. His music ranges from thought provoking, to toe tapping, beer drinking music. One of his best renditions is Winter's Coming On Again. People who appreciate good music from any genre will love this CD. I can not recommend it highly enough."
"2","Great control racquet","A great racquet for anyone, although it is better suited for the more advanced player. For years, I played with the OS version of this racquet which is noticeably more powerful and is a little more forgiving than the MS version. At this point, I prefer the MS version more just because of the better control and feel.Even now, the Prince Graphite (OS or MS) is still a great racquet, and IMO, one of the best control racquets ever made."
"1","DO NOT BUY, A WASTE OF MONEY AND TIME!!!","My daughter wanted this for a few months before I finally gave in and bought it for her. She was so excited. We got home and played it for one hour hoping that something different or better would happen. The game was so so boring. You get to choose music, outfits, and which of the three skaters to skate. That is IT. Everything else is controlled automatically by the game. Barbie does everything perfectly whether you do or not. My daughter hasn't played it since and is so disapointed in it. The store I bought it from won't let me return it because it has been opened. They will let me exchange it for the exact same game but hello that is the problem. This game was a waste of time and money."
"1","Bad skating technique","I didn't buy this game, becuase I can tell by the pictures that Barbie has very bad skating technique (see below). This game is not for kids who want to have fun while seeing a good skating program.Pictures on Amazon1) Box picture -- I can't tell whether or not Barbie is stroking or doing a bad spiral? Either her leg is too high if she is stroking, or her body and leg are not in the right position if she is doing a spiral.2) Layback -- Although it's hard to see, it looks like Barbie might be spinning on her toe pick.3) Split jump -- Barbie does not have enough skating muscle for the jump. She is also not kicking her boots up.Pictures on vugames (makers of the game)1) Stroking -- Barbie's body is crooked. She doesn't have her weight over her stroking leg, and her body is leaning to the side. I've never seen anyone stroke like this."
"1","A complete waste","My daughter received this cd for Christmas. It is very slow loading lots of wait time for things to happen. When she finally chose the skater and where she should skate (only one choice worked), my daughter kept asking what she could do now. Most of the time we were watching Barbie skate beautifully. Not very interactive. I consider this a waste of space on my computer, a waste of time for us to use. I would recommend saving your money and get something worthwhile."
"1","4 year old BORED with this after 2 weeks","I bought this for my 4 year old's birthday. While I think the graphics are really great, the concept stinks. My daughter told me she thinks it is boring (and she LOVES Barbie) and last night she even said she hates it! At least my 15 month old screams with delight at the graphics when her older sister plays with it."
"1","Barbie's Boring Ice Show","I bought this game because I am a figure skating fan and found the Barbie Gymnastics to be well done, so I thought that this would be too. It was an absolute waste of money. The graphics are awful and the game play is far too simplistic. There is nothing to strive for in the game and it is too easy to pass onto the next level. I can't imagine a child above the age of 3 or 4 getting any enjoyment from this game."
"1","WHAT A WASTE OF MONEY! BARBIE HAS SUNK TO NEW LOWS","This is the WORST CD-ROM game I have ever seen! My 7-year-old daughter longed for this game all Christmas season and she is bored out of her mind with it after one hour. It is slow, skippy, etc. running on a new computer! Don't waste your money like we did, skip right over this dud."
"2","IT'S GREAT!","All the other reviews say this product is boring and ""save your money""....Well my daughter & I LOVE IT!You get to pick one of three pretty girl skaters, You pick her one of, AT LEAST 15 costumes. Somebody said the skater ""never falls""?? Thats boloney. She falls plenty until you develope the hand eye coordination this FUN, FUN game takes. It's a GREAT cd.rom for any age. Have some fun for pete's sake! This world is SO NEGATIVE! I Highly Recommend Barbie Sparkling Ice Show!!!"
"2","A good game to buy.","I bought this game for my daughter who is almost seven. She enjoys it very much. It works perfectly with Windows XP. I like the fact that it has skill levels, which helps avoid the ""frustration factor"", which I'm sure most of you reading this have experienced. The only reason that I did not give it a ""5"" is because it is quick to complete, especially on the ""easy"" and ""medium"" levels. Unless your child is totally into figure skating or Barbie, I feel this game is not for the 8+ crowd."
